sample_id	label	ENSG00000000003	ENSG00000000005	ENSG00000000419
A0B2-01A	BRCA	3.7678576787765294	0.8381971307213236	4.3833141016983
A0B5-01A	BRCA	3.7037905255532486	0.3735888068729265	4.56968522979837
A0B5-11A	BRCA	3.605928438719229	3.308865040685237	4.1762857755534775
A0B6-01A	BRCA	3.0147143840585655	0.06898196866334064	4.258221049674133
A0B7-01A	BRCA	3.8563239504027425	1.4110768493483796	4.635433352868049
A0B7-11A	BRCA	4.19586160600906	1.812537413560355	4.704683045966175
A0B8-01A	BRCA	3.607614681802997	0.9581280945678368	4.375205903165722
A0B8-11A	BRCA	3.7315771467448142	3.2169799910313515	4.131488650241485
A0B9-01A	BRCA	4.22563819197913	0.25040514104244505	5.2911474294646235
A0BA-01A	BRCA	4.486379876097667	1.640074915197197	5.063342206580985
A0BA-11A	BRCA	4.236552075553991	2.7396741281014116	4.246284458018884
A0BC-01A	BRCA	2.593099126157389	1.317231658282686	4.230056311571009
A0BC-11A	BRCA	4.072187510590058	4.581925354021034	4.4003110188642385
A0BG-01A	BRCA	3.8134508068000055	0.9687660999358464	4.466711808213329
A0BJ-01A	BRCA	4.181253626919875	1.5796269922625288	4.436824312922549
A0BJ-11A	BRCA	4.425605800821538	2.0908752684101533	4.583659856680462
A0BM-01A	BRCA	4.158462431776088	2.196936501636886	4.096864636580942
A0BM-11A	BRCA	4.2888353148578275	2.095186340447204	4.339880589282428
A0BO-01A	BRCA	4.006149629834596	1.3367201438308085	4.749057318739123
A0BP-01A	BRCA	2.8685040039527094	2.938999463618045	4.814262859623001
A0BR-01A	BRCA	3.5830750369749285	0.9102238646158354	4.515793145950755
A0BT-01A	BRCA	4.146972836340067	0.29083769364478984	4.711115527094584
A0BV-01A	BRCA	2.0951992925506975	0.1210556886533827	4.657983827081632
A0BV-11A	BRCA	4.158435879413774	2.662452591655773	4.492736140298381
A0BW-01A	BRCA	3.955372956240779	0.04377386606669276	4.86233031875135
A0BW-11A	BRCA	3.709101628649184	1.149318913873551	4.452478971587019
A0BZ-01A	BRCA	2.525943193360269	0.2961599600817187	5.535684485997667
A0C0-01A	BRCA	3.9275294954340287	0.16430246352674635	5.21359538751959
A0C3-01A	BRCA	3.035965621279659	1.6429372685000303	4.402562506789748
A0C3-11A	BRCA	3.905551452473823	1.5133876956126582	4.235956751314225
A0CD-01A	BRCA	4.22650032876683	0.7831412224438368	4.507937476298757
A0CE-01A	BRCA	4.605648673938344	1.0225943103511244	4.671899795706874
A0CE-11A	BRCA	4.100574370689288	2.3890851827424537	4.635199334337302
A0CH-11A	BRCA	3.990388191036887	4.157196123887341	4.172380370230715
A0CJ-01A	BRCA	3.3716944057690124	0	5.236181276823313
A0CK-01A	BRCA	4.327629187994494	1.986887566671467	4.344088587770296
A0VN-01A	CESC	3.19480590525484	0.02145494280178563	4.659954878814095
A0VR-01A	CESC	4.053641214384734	0	4.9530289005295804
A0VS-01A	CESC	4.186682648000208	0.02386463449357621	5.192541672654067
A0ZL-01A	CESC	3.776663857600672	0	4.931102900657851
A0ZM-01A	CESC	2.9450883319523307	0	3.7114036574340616
A1BJ-01A	CESC	3.4409096427311847	0.03613540586527667	5.046078614414796
A1BL-01A	CESC	3.3664971070253302	0.03423035383678781	5.120286556296196
A1BM-01A	CESC	3.5814355406382243	0.04476065667268619	4.3480495075175245
A1H5-01A	CESC	4.380147836557483	0.03106113064786314	5.068226710461087
A1M5-01A	CESC	4.239950129459022	0.12999092278687718	4.956513865426801
A1M7-01A	CESC	4.160669900772254	0	4.632464945088001
A1M9-01A	CESC	3.706256614122169	0	5.248488755444941
A1ME-01A	CESC	2.996938089117581	0.13440558501554092	4.840581709158166
A1MF-01A	CESC	2.4563798031108264	0.05782722401848038	3.892683340524317
A1MH-01A	CESC	3.625332487114068	0.05375661449509693	4.68691338685468
A1MI-01A	CESC	3.977086041884984	0.02796862717643678	5.400737036890229
A1MJ-01A	CESC	4.202157866001823	0.02653420005905706	4.7688529495396965
A1MK-01A	CESC	3.692953474946928	0	5.008964957485811
A1ML-01A	CESC	4.139933293690517	0	4.6893894111592065
A1MN-01A	CESC	3.967647004173765	0	5.629786902910638
A1MP-01A	CESC	2.2744187598209575	0.07408384025428559	5.07059133240094
A1MQ-01A	CESC	3.315590085909831	0	4.185180853007325
A1OA-01A	CESC	3.985156315375772	0.06750183285486169	5.489409145468587
A1OB-01A	CESC	2.7460223084706583	0	4.323887179760188
A1OC-01A	CESC	3.7099002141584863	0	5.449193536782095
A1QT-01A	CESC	3.943666929606012	0	5.764302282601257
A20A-01A	CESC	4.697635921442382	0	4.427365901176227
A23K-01A	CESC	4.2195833302186685	0	5.024646758736432
A23L-01A	CESC	4.215730852204869	0.06957237461005802	4.913573765202225
A2GZ-01A	CESC	3.2238791361935957	0	4.95317110024818
A2H0-01A	CESC	3.713154585300121	0	5.017505713295666
A2H1-01A	CESC	3.710803195265988	0	4.99290137649987
A2IP-01A	CESC	3.6970932644013033	0.07015698428523574	4.040217797331685
A2KH-01A	CESC	3.752583504771417	0	4.861604347701193
A2KJ-01A	CESC	2.3364926360924865	0	4.003810459038301
A2KK-01A	CESC	3.8083725023939414	0.02878098465728676	5.320402334076048
A2KM-01A	CESC	3.143638533920906	0.04499500195248522	4.690911379193555
A2LS-01A	CESC	5.038738744698918	0	4.380444766687347
A2LT-01A	CESC	4.084939609623152	0	5.158203505734517
A2LX-01A	CESC	2.7905341769766805	0	4.692748447044288
A2LY-01A	CESC	3.200260229764056	0	4.587500936197492
A2M1-01A	CESC	3.701623294359223	0	5.053062498650062
A2M2-01A	CESC	4.376400785734919	0.03981014642355401	4.7489960031577025
A2PI-01A	CESC	3.2845236748744324	0	3.895605696249955
A2PK-01A	CESC	2.8566752256571277	0.08754850746779216	4.483525977115823
A2PL-01A	CESC	3.8034212271989767	0	4.443072791044215
A2PM-01A	CESC	2.741163491162599	0	5.4833128852014115
A2QG-01A	CESC	4.2207736229630735	0	4.944194861332833
A2R7-01A	CESC	3.9633698805441577	0.26069666718340456	5.303282849672573
A2R8-01A	CESC	4.26463676767516	0.07726429983751583	4.987071181276204
A2R9-01A	CESC	4.695180157663246	0.02956930216685982	5.105016960808074
A2RA-01A	CESC	3.977392876722515	0	5.011629418685318
A2RB-01A	CESC	3.5349547926336204	0	4.334499404791867
A2RC-01A	CESC	3.36202203318046	0	4.62552250454947
A2RE-01A	CESC	3.4523562899966653	0	4.751039136089357
A2RJ-01A	CESC	3.5551880042595743	0.0243298066564385	4.919769819558844
A2RL-01A	CESC	4.1633762924100095	0.18480291425604897	4.964336359143239
A2RM-01A	CESC	4.095455622346101	0.03513998141582663	5.1420839327550345
A2RN-01A	CESC	2.5760656397712416	0	3.1908307924925112
A3EO-11A	CESC	3.7196687885426662	0.6151331793323914	4.743767562492769
A3GJ-01A	CESC	2.628794089453764	0	5.191986548011254
A3GK-01A	CESC	4.056863718722464	0.02778927714583403	5.4595114418855655
A3GM-01A	CESC	4.141412457138635	0.45419765318966504	5.382081737894258
A3GN-01A	CESC	3.6449075467994234	0	4.987167537425447
A3HE-01A	CESC	3.585382534161543	0.05047393514330923	4.745310745465523
A3HF-01A	CESC	3.897882240552612	0.2568259087081505	4.571149095782835
A3HL-01A	CESC	3.669593881866739	0.03016370667055026	4.7839977836173695
A3HQ-01A	CESC	3.854884670094663	0.04762980888733362	4.99672692207965
A3HR-01A	CESC	3.858267413742379	0.1800549557196871	4.974763038456862
A3HT-01A	CESC	4.351104224235938	0	4.669574220419275
A3HU-01A	CESC	3.550457716993988	0	4.684165288253984
A3HY-01A	CESC	3.757228809113776	0	5.151940206820929
A3HZ-01A	CESC	4.123448801819438	0	4.876802552940388
A3L1-01A	CESC	3.5015853588630392	0	4.71820303451096
A3LA-01A	CESC	3.452484475279992	0	5.3036129745926015
A3LB-01A	CESC	4.351585997690726	0.1196011992942862	4.61943973430034
A3LC-01A	CESC	3.90152593126117	0.0544428163045937	4.870434138385803
A3LH-01A	CESC	2.9433594441539856	0	5.551837595378519
A3LI-01A	CESC	3.7682790249453224	0.08923775316968789	3.570365215623648
A3LK-01A	CESC	0.3845474635562128	0.03096610415638959	5.120763983686689
6901-01A	COAD	4.288941694373266	2.532636481825798	4.930410150558299
6903-01A	COAD	5.146077418829388	0.1509106735750588	4.9244600297870464
6917-01A	COAD	3.906265979017856	0	4.736588379415684
6922-01A	COAD	5.205549232535855	0.9613470268742202	5.115285032189443
6923-01A	COAD	5.3423061883828495	1.2150970615947372	5.534150620194649
6924-01A	COAD	5.347665780241581	1.985495265852618	5.636830667728941
6927-01A	COAD	3.8405146395818446	0.1189769270315198	4.797813150423906
6928-01A	COAD	2.8673425809631063	0.2889222335612988	4.522253110356937
6932-01A	COAD	4.519908998258057	0.4757571974969597	5.092322037647845
6964-01A	COAD	4.4027396212617615	1.2370616367140954	4.491338707375561
6965-01A	COAD	5.1497000995774425	1.7109477880502906	5.371040392483699
7000-01A	COAD	4.638927234570051	0.7540092363964456	4.900825908906763
7002-01A	COAD	5.009802660500598	2.5431131101119675	5.2205552379102995
7004-01A	COAD	3.367835412833198	0.08984141572334331	4.424145626009634
A004-01A	COAD	3.0807586027368177	0	3.389585719650692
A008-01A	COAD	4.213869135774803	0.4131230554876723	4.759211427678553
A00A-01A	COAD	4.078438171008042	0.6496795664407434	4.262779180049316
A00C-01A	COAD	4.7955907293341395	1.923432039429299	4.736537902183928
A00D-01A	COAD	4.780325930106524	0.4381915066616905	4.794185773869201
A00E-01A	COAD	3.266312673949361	0	4.5807493889899185
A00F-01A	COAD	4.459364722015272	0.7956189739494026	4.612522012262453
A00H-01A	COAD	4.590796338665382	1.014993655312652	5.0543512735519744
A00J-01A	COAD	3.6236386002009895	0.2269141880085463	4.2986121947842255
A00K-01A	COAD	4.766643184861693	1.08918089029964	4.450209217492074
A00L-01A	COAD	4.891827682458591	0.08385566776802546	4.6679243296551345
A00N-01A	COAD	3.938326921516981	0.4623957098073939	4.229731822903954
A00O-01A	COAD	3.83278119080451	0	5.149141654039272
A00Q-01A	COAD	4.866994479755161	2.5288865276067813	4.804434083815866
A00R-01A	COAD	4.243149992091262	1.232661236813314	4.132682030907029
A00U-01A	COAD	4.482336996438716	0.307841423570771	4.636473025476842
A00W-01A	COAD	4.518409500451299	0.17074601156273408	5.020607945397871
A00Y-01A	COAD	4.523883349400933	0.4797979488149311	4.602139259478034
A010-01A	COAD	4.006796459578633	1.2209155449291766	4.557825596798305
A011-01A	COAD	4.285485284357292	0.4167091189817794	4.07428998619584
A014-01A	COAD	4.384372222981197	0.25208222346442744	4.807984140420069
A017-01A	COAD	5.224049511345418	0.7134997578574381	5.214122937501703
A01C-01A	COAD	4.822022023536561	0.873492193191866	4.942489327878583
A01D-01A	COAD	4.302223579268653	0.16010876880340771	3.6330129609206727
A01F-01A	COAD	4.05304723472271	0.07208156934746003	4.7480084618024385
A01G-01A	COAD	4.501592832241837	0.847519487505263	4.992308333284428
A01J-01A	COAD	4.769529194411223	1.9354659310284283	4.4860646134162625
A01K-01A	COAD	4.026178495356737	0.4055787223433494	4.855380133369578
A01L-01A	COAD	4.476565567147693	2.9384651369899797	4.449579859858285
A01N-01A	COAD	4.918565710997015	1.4082261009435102	4.874295934513583
A01P-01A	COAD	2.700831250712677	0.07506103199646418	4.038326081778946
A01Q-01A	COAD	3.031062235445109	0.5916361579561201	3.982525856900186
A01R-01A	COAD	3.3741820211572464	0.2164698447602804	3.764090176651575
A01S-01A	COAD	4.0926899250080115	0.8740814472053178	4.321798389065027
A01T-01A	COAD	4.788924839528817	2.6590870280358843	4.2922487869537695
A01V-01A	COAD	3.9872842678159586	0.13911336270180355	3.6198939827298617
A01W-01A	COAD	5.114400334067188	1.4138320647457057	5.29479226411932
A01Y-01A	COAD	4.974974421145101	0.4491432824225474	4.910626811111155
A01Z-01A	COAD	4.444130845166325	0	4.181227880875196
A023-01A	COAD	5.09854954103149	1.177120944803123	4.305543523227394
A024-01A	COAD	4.365341769092204	1.8836504131817544	3.659353737877099
A025-01A	COAD	4.544625015230219	0.9553052229856274	3.9609813952674817
A02E-01A	COAD	4.360661216342547	0.9126353322324142	4.738208601543319
A02F-01A	COAD	4.954466512094214	0.15368532942790056	4.913090587601935
A02G-01A	COAD	5.079949008339709	0.16362246802303954	5.127103803420062
A02H-01A	COAD	5.0059703876317565	0.7163500263304695	5.362556195578085
A02J-01A	COAD	5.667972101615726	1.5247561351536432	5.080164656014948
A02K-01A	COAD	4.817618110713679	2.452756976516476	4.663092895119507
A02N-01A	COAD	4.401834197374073	1.0054273110002945	4.427661550255759
A02R-01A	COAD	3.5374905092348317	0	4.01219102506805
A02W-01A	COAD	5.384765192019325	1.073960763931429	5.268904853902538
A02X-01A	COAD	3.5867093565778236	0	4.6134280070702305
A02Y-01A	COAD	4.519797732363722	0.2657644832514088	4.402391325462264
A032-01A	COAD	3.952443099581507	1.4397260272672856	4.868568905322377
A036-01A	COAD	4.858089163273965	1.3282185574573728	4.673616944018909
A03F-01A	COAD	2.7376578809939107	1.2262863100723984	2.768780343278352
A03J-01A	COAD	4.064694061367507	0.14544595563712112	4.49820607876845
A0X9-01A	COAD	4.8494316305050695	0.7586644038818534	5.078000951500264
A0XA-01A	COAD	5.2657966032323325	0.8467834025361106	5.443992810168371
A0XD-01A	COAD	4.318732912286993	0.9181974416037408	4.665555119404372
A1D0-01A	COAD	4.546935513505812	1.5941738396640568	4.9488690194096625
A1D6-01A	COAD	3.4768871999070186	0	4.9178720225021255
A1D8-01A	COAD	4.45557911576258	0.02279957951271288	4.859081818788471
A1D9-01A	COAD	4.390134615549895	0.1988967752938766	4.557248414859994
A1DA-01A	COAD	3.812761351181988	0	5.05522950625582
A1DB-01A	COAD	5.808554025176422	1.9760108407837256	6.009710867432384
A4OG-11A	GI	2.875552141670558	0	3.9252610835122455
A4OI-01A	GI	3.6991891179160503	0.5263275621879969	4.318089129558933
A4OJ-01A	GI	2.8355431514070446	0	4.442638557848636
A4OJ-11A	GI	3.110777075448715	0.12453537080529888	3.811664921398826
A4OO-01A	GI	3.2115716513882555	0.02076814137483918	4.544372514508413
A4OO-11A	GI	2.5390961261078355	0.08775532304971688	3.859685536312868
A4OP-01A	GI	4.117147033067356	0.4177621031902676	4.787260157123498
A4OQ-11A	GI	2.4807508232914963	0.2661156132427231	4.3031431643166
A4OS-01A	GI	3.6752159919956062	0.07390019417196723	5.021229614127366
A4OT-01A	GI	2.7441915582853933	0.05045993451341287	4.584906372117161
A4OU-01A	GI	2.7815275834442224	0.0873474594088985	4.802861529561274
A4OW-01A	GI	3.681046925855167	0.2755687461269167	5.041927482968112
A4OX-01A	GI	3.650350623488479	0.04520550021539395	4.901195661518312
A4QL-01A	GI	2.8730593932839636	0.19708748599814388	4.202517910037716
A4QS-01A	GI	2.570202301701632	0.02277001782456977	4.349028218534423
A4YU-01A	GI	2.761857476188898	0.04904283902361121	4.9692108934532335
A4Z0-01A	GI	1.893974994991713	0.120665846983729	4.0095421123775585
A5NB-01A	GI	2.5250254048754925	0.0180511219183589	4.2949898398345185
A5TJ-01A	GI	3.28960207938333	0.02085354108361792	4.708406540143058
A5TN-01A	GI	3.2055863459064713	0.14113351961627607	4.816218446417193
A5UG-01A	GI	3.1093315015206193	0.08780450454035271	4.135398479255902
A6EV-01A	GI	2.7453206615473067	0	5.387569740081281
A6EX-01A	GI	1.6152294421907356	0	4.4240254811337465
A6EY-01A	GI	2.8798485007502146	0	4.275135680193623
A6F0-01A	GI	3.747074700959278	0.10724702608192718	5.075434899268759
A6F7-01A	GI	1.331497636336582	0	4.951111594634303
A6FA-01A	GI	4.418039284082589	0.02085182824277567	5.0884077836347545
A6FB-01A	GI	2.286020854535965	0	4.322120895207447
A6FH-01A	GI	2.8903716613894477	0.02558182132653124	4.746348818254093
A6FW-01A	GI	3.6986628127436663	0	4.550486128341904
A6KZ-01A	GI	3.7388771444856257	0.08119933042466002	5.158220215404422
A6L4-01A	GI	3.909782268811409	0.02697195781940901	4.5224223738066955
A6RE-01A	GI	3.833300010254038	0.5339133489223074	4.0894358251983105
A6RE-11A	GI	3.867938854951926	0.08261893506329047	3.3931473739648346
A6RF-01A	GI	3.2168974527711955	0.0448267235818369	4.492075377810641
A6RF-11A	GI	4.0072791154538985	0.09744738637959516	4.43686392010531
A6RI-01A	GI	2.6229997182730216	0.02463503506546181	4.654249411020817
A6RJ-01A	GI	3.327764850742798	0	3.656097999152999
A6RL-01A	GI	3.388883523227057	0.08619014349118163	4.734475080679544
A6RN-01A	GI	2.824611042432022	0	4.046704120985626
A6RR-01A	GI	3.1200767340977844	0.10614990954134802	4.598816934029563
A72C-01A	GI	2.930420270133557	0.0669483433110076	4.883931336010936
A747-01A	GI	3.443637975164222	0.2619590249372716	4.287306670256323
A748-01A	GI	3.2508759629282467	1.5660424361651897	3.937892823256808
A7BO-01A	GI	4.0376432689832615	0	5.080729988793267
A7BS-01A	GI	3.2633781315542443	0.3537633562684439	4.212419528898345
A7BT-01A	GI	4.229540786835579	0.04969454639223858	5.387768214799194
A7BW-01A	GI	2.5802019366068953	0.09056928561266434	4.318807497475964
A7DP-01A	GI	2.453870808461827	0.12562915602464156	4.423156460687575
A7EA-01A	GI	0.94080187497926	0.03094406765139135	4.568200355210118
A7EB-01A	GI	3.563822256043454	0.07195006675650832	4.462202539450451
A7NR-01A	GI	3.4512465290024794	0	4.02745276673555
A7NT-01A	GI	3.644526459973798	0	5.2473514439250435
A7NU-01A	GI	2.8926449504152036	0	4.901896915376
A7O7-01A	GI	1.9178306248205963	0.07364413700657346	4.3978766485083005
A7RB-01A	GI	4.541134847260759	0.08941713449143222	4.659527427331713
A7RE-01A	GI	3.506883972256424	0.02391633103171206	4.541063859844594
A7RE-11A	GI	2.776629645298892	0.07902974198547387	4.360986094184838
A7ZI-01A	GI	0.967328540763898	0	4.127774878480587
A7ZR-01A	GI	3.67371741108773	0.0816696132161981	4.139752456302178
A805-01A	GI	2.6786509835215457	0.01989061217312618	4.181662446460304
A88T-01A	GI	3.983223810281739	0.19347155939164515	4.1818986214562885
A88Y-01A	GI	3.471897874610279	0.09664983424792388	4.304850518166455
A891-01A	GI	4.005356614694889	0	5.067882857402793
A893-01A	GI	3.2775925888364017	0.1154136090184238	4.312963162714078
A8CX-01A	GI	2.595900430654131	0	4.257723260712558
A8DT-01A	GI	2.6883095927700427	0.01783117055322166	4.514465217946011
A8DU-01A	GI	3.6973235697891984	0.10261491625767032	4.55642693530112
A8DV-01A	GI	4.02425774336161	0.10525029919869544	5.644349385809719
A8DZ-01A	GI	3.542550226341086	0	4.955203822822619
A8E0-01A	GI	2.64391619774773	0.02119981501357771	4.755610371139064
A8E2-01A	GI	4.646980574479159	0.11271578161331051	5.340668522422781
