sample_id	label	ENSG00000000003	ENSG00000000005	ENSG00000000419
GTEX-UJHI-1426-SM-3DB9C	BRCA	3.71682883903096	3.106896708555432	3.990972937378488
GTEX-UPK5-2326-SM-3P5Z8	BRCA	3.5743498320039855	1.8507001260315523	4.2755487655935225
GTEX-UTHO-1026-SM-3GAF7	BRCA	4.285111749721181	4.227925297564819	3.9506138953789462
GTEX-V955-2026-SM-3GAFA	BRCA	3.924808501846716	3.089388299957623	3.7849500878381903
GTEX-VJWN-0726-SM-3GIJ8	BRCA	4.729928787437681	3.902718349450243	4.370165744581934
GTEX-VUSG-2226-SM-4KKZO	BRCA	3.8461466296836977	0.9908231816732872	4.33046885410601
GTEX-W5X1-2326-SM-3GIL6	BRCA	3.829558073039897	2.737429181777983	4.490242204462393
GTEX-WFON-1826-SM-3GILG	BRCA	3.8924646530513902	3.264180967952696	3.9553625782145554
GTEX-WI4N-1426-SM-3LK7H	BRCA	3.7875123351880102	1.8908104561284709	4.030280572519959
GTEX-WOFL-0826-SM-3MJG1	BRCA	4.251155654789266	2.543528975943836	4.147194381846613
GTEX-WRHU-0326-SM-3MJFY	BRCA	3.814660859169952	3.3697124584241323	4.1475873985821785
GTEX-WXYG-2226-SM-4E3IM	BRCA	3.782351487039769	2.4836544273240433	4.08031187243266
GTEX-WY7C-2726-SM-3NB3P	BRCA	3.447352812458771	1.994059669739565	3.872081402408901
GTEX-WYBS-0926-SM-3NM94	BRCA	4.437427331576009	0.5445750308280783	4.253544904664763
GTEX-WYJK-1326-SM-3NB2T	BRCA	4.073296055740708	1.3784379787954406	4.24924658950187
GTEX-WYVS-1726-SM-3NMAY	BRCA	3.9493822919189623	1.692413639852692	4.348254998673467
GTEX-X15G-1626-SM-3NMB3	BRCA	3.622245450040541	1.315630750861541	4.123834809449802
GTEX-X261-0626-SM-3NMD9	BRCA	3.818736814540441	1.4279597691915298	4.0372046511902875
GTEX-X4EP-2926-SM-3P5YQ	BRCA	3.504153310104533	1.7952239131047842	4.088713036345236
GTEX-X4XY-0926-SM-4E3JD	BRCA	3.3829491154072606	1.935175811419444	4.210873617816716
GTEX-XBED-1626-SM-47JYN	BRCA	3.7336629395772905	0.8549641912962122	4.3324434816801425
GTEX-XGQ4-0926-SM-4AT4U	BRCA	3.779644309266154	3.48310563956161	3.6163911255248498
GTEX-XMD1-0826-SM-4AT52	BRCA	3.718264463796621	1.7760208857127189	4.052203465106789
GTEX-XMD2-0926-SM-4WWEF	BRCA	4.165980356140676	2.5767260135398815	4.002968649281727
GTEX-XMK1-1126-SM-4IHJ8	BRCA	3.5034551989051312	3.675609847317433	3.511167444429588
GTEX-XOT4-0726-SM-4GIAW	BRCA	3.961148928092552	1.5669082775253809	4.429924450153971
GTEX-XQ3S-1326-SM-4BOPQ	BRCA	3.5978011980080833	3.465956661792074	3.694729050895514
GTEX-XQ8I-2426-SM-4WAXY	BRCA	3.829934069958947	2.8921235707133692	3.9660087363474985
GTEX-XUW1-2326-SM-4BOO5	BRCA	3.8514172125131094	2.3746661720162803	3.861156718732121
GTEX-XUZC-1626-SM-4BRVP	BRCA	3.511552562475188	0.8611199805620513	3.796882541535976
GTEX-XV7Q-2326-SM-4BRVZ	BRCA	4.058510910830863	2.549711855388173	3.94163874941087
GTEX-XYKS-1326-SM-4BRUN	BRCA	3.504600478072125	1.6630791751938598	4.3636140763043345
GTEX-Y111-2026-SM-4SOJA	BRCA	3.2096493352723776	2.7405969031653545	3.7595440887238865
GTEX-Y114-2026-SM-4TT7L	BRCA	4.106496820608232	2.3673201294655524	4.08987926745015
GTEX-Y3I4-1526-SM-4TT7K	BRCA	3.5019967435946184	3.0873695845819222	4.037898669252229
GTEX-Y3IK-2326-SM-4WWDT	BRCA	4.050388219885021	3.2042502068029006	4.08424393537326
GTEX-Y5LM-1726-SM-4VDSX	BRCA	3.7258184906349174	3.0365087843499547	4.206710621033995
GTEX-Y5V5-2126-SM-4WWFO	BRCA	3.7930945340876137	3.731486029924975	4.09426397950634
GTEX-Y5V6-2126-SM-4WWFX	BRCA	3.423288122762791	3.173993168985945	3.8167931635878
GTEX-Y8E4-1626-SM-5S2MW	BRCA	3.711886479189964	3.706780946048458	4.017812545967906
GTEX-Y8LW-1626-SM-5IFHX	BRCA	4.070314873692202	2.7435574361432895	4.117801705210195
GTEX-Y9LG-1426-SM-5IFJZ	BRCA	4.496956464318655	3.9118819521836863	3.98480231223522
GTEX-YB5E-1726-SM-5IFJ3	BRCA	3.4341998258938977	3.3168951819057533	3.508390178050682
GTEX-YB5K-1626-SM-5IFIN	BRCA	3.7177081461270047	3.029936764388506	3.917781629796176
GTEX-YEC3-1026-SM-5IFI5	BRCA	4.37845697495187	3.820465341559407	4.1092302120873105
GTEX-YFC4-1426-SM-5IFJG	BRCA	3.9119196416795137	1.3621811298036577	4.141721739704546
GTEX-YFCO-1826-SM-4W1YH	BRCA	3.9207084356857256	3.2845689684566626	4.109922558254625
GTEX-YJ8O-2226-SM-5IFHW	BRCA	3.727184436592815	3.808442857846418	4.069256352404581
GTEX-ZA64-1526-SM-5CVMD	BRCA	3.519974806004193	2.5362330227073473	4.091046816480774
GTEX-ZAB4-2526-SM-5HL8M	BRCA	4.262827583729148	4.654393623682818	3.810375730173589
GTEX-ZAJG-0626-SM-5HL8X	BRCA	3.422641826146957	1.7424799222466814	4.019852798478046
GTEX-ZC5H-2626-SM-5J2MG	BRCA	4.206670750983994	0.6446409878217666	4.171098213955916
GTEX-ZDTT-2126-SM-5S2O7	BRCA	3.7263039911875016	3.0888342992733526	4.113307459407696
GTEX-ZDTT-2126-SM-5S2OJ	BRCA	3.5418019479036813	2.984837717800539	3.9436953146628673
GTEX-ZDXO-0126-SM-5S2ND	BRCA	3.089969576507054	1.9101938100939984	3.9045070731496017
GTEX-ZDYS-1126-SM-5K7UB	BRCA	3.8190258960142422	3.5843375308888614	3.792964651599149
GTEX-ZEX8-2226-SM-57WC6	BRCA	3.3017518417182936	1.4963410652900488	3.921925350511251
GTEX-ZF29-1926-SM-5S2P1	BRCA	4.080150685260996	1.8712945468721536	4.403811779167903
GTEX-ZF2S-2026-SM-5E461	BRCA	4.298771946217279	1.2391298184491846	4.209970021910712
GTEX-ZF3C-2326-SM-5S2MZ	BRCA	5.02683756632708	3.7816761862784962	4.143918052498062
GTEX-ZLFU-2126-SM-4WWEV	BRCA	4.2314656415318765	3.1306621841739597	4.255433312145104
GTEX-ZLV1-1426-SM-4WWES	BRCA	3.6452613257927977	2.461112450891303	3.9189100714175713
GTEX-ZPIC-1126-SM-5BC7F	BRCA	3.627312262243803	2.306676270353929	4.0611292442991465
GTEX-ZQG8-0726-SM-5P9H9	BRCA	3.868756495978539	3.0503621833717225	3.7118489506378354
GTEX-ZQUD-1926-SM-51MSA	BRCA	3.854806041302636	2.831862236108236	4.032286395466113
GTEX-ZT9W-2026-SM-51MRA	BRCA	4.168058063333817	4.244928412537741	3.7441871489994103
GTEX-ZTTD-1026-SM-51MRD	BRCA	3.859064465806551	1.8101923308436905	4.584150011296809
GTEX-ZTX8-1226-SM-4YCE9	BRCA	3.906119906873853	0.5528183028030814	4.38894929560347
GTEX-ZU9S-1926-SM-5NQBP	BRCA	3.8029991617750856	1.5209296263953338	4.4203980330037425
GTEX-ZUA1-1526-SM-59HLS	BRCA	3.6312686752756393	3.901320462035883	3.904825684052478
GTEX-S32W-1526-SM-4AD6Z	CESC	3.3834532885052298	0.122935707221266	4.258557324506099
GTEX-S341-1126-SM-4AD6T	CESC	4.099230065747571	0.2825186340946496	4.189110002379126
GTEX-S4UY-1426-SM-4AD6Y	CESC	4.2062442252357934	0.1279879715707105	4.161268273891965
GTEX-T5JW-0726-SM-4DM6D	CESC	3.610830796089448	0	4.004960643149635
GTEX-TSE9-2826-SM-4DXTF	CESC	3.8243891047634264	0.3386659168252459	4.2330013572369944
GTEX-14AS3-1126-SM-5Q5CR	COAD	2.312948615506232	1.1587207119613818	4.078308332366072
GTEX-14BIN-3026-SM-5ZZUS	COAD	3.311911521693486	0.3939614161996822	3.858034719560027
GTEX-14BMU-1526-SM-5TDE6	COAD	4.674127699690051	0.5336419349393686	3.799922921943756
GTEX-14BMV-2426-SM-5S2PP	COAD	3.0168233281538197	0.5138065075376623	3.6161505176282978
GTEX-14C38-2626-SM-5RQI4	COAD	1.3352793011678574	0.24470542312290705	4.225350140721437
GTEX-14C39-1926-SM-5ZZW5	COAD	3.329931864575023	0.6644790898798829	3.8820712935397497
GTEX-14C5O-2526-SM-73KU2	COAD	2.4294864575580366	0.5577113164530607	3.6695856548886714
GTEX-14DAQ-2726-SM-5S2QY	COAD	2.936774601883039	0.39901536662240855	4.065136031501167
GTEX-14DAR-1526-SM-5RQIX	COAD	4.473240830699446	0.9402243039356198	3.423789087308451
GTEX-14E1K-1826-SM-793DT	COAD	2.518112723049009	0.3647695454794161	4.152898035560809
GTEX-14E6E-1526-SM-5RQIG	COAD	4.0280824831808015	0.6545650698671666	3.500160095631819
GTEX-14H4A-1926-SM-5ZZWN	COAD	2.9367911455635243	0.3236394392583378	4.002355342644965
GTEX-14ICK-1026-SM-6AJA4	COAD	3.742704605807988	1.0807752156311428	3.80688075895334
GTEX-14ICL-1226-SM-5S2RD	COAD	3.1550243482116884	0.5894706584749788	4.003712074353566
GTEX-14JG6-1726-SM-69LPL	COAD	4.432831933962464	0.9579011199561333	3.838317816087124
GTEX-14JIY-3326-SM-6871E	COAD	3.474028885220233	0.518041792463055	3.863377223063034
GTEX-14PHX-1526-SM-68717	COAD	4.663495689370588	0.8394339864874779	3.533570027846597
GTEX-14PJ3-0926-SM-69LQG	COAD	2.694430011600374	1.524252202333547	3.8386043860027153
GTEX-14PJ4-1926-SM-6LLHG	COAD	4.631658564170814	0.7070722509505087	3.624084275867073
GTEX-14PJ5-0926-SM-6LLIK	COAD	2.8361279088869362	1.7148851032362011	4.148324562766806
GTEX-14PJM-2626-SM-686ZD	COAD	3.476898771566079	0.604423330800054	3.9453945057890114
GTEX-14PK6-1726-SM-6871J	COAD	3.930704401284981	0.44039076022686585	3.314615452841792
GTEX-14PKV-2126-SM-664O3	COAD	4.269758638870425	0.47842228829319006	3.7144837443041534
GTEX-14XAO-2026-SM-69LOI	COAD	4.169270977542969	0.16711157177048772	3.7767993488191616
GTEX-15CHC-1626-SM-5ZZWS	COAD	2.2263259483542432	0	3.9208657184734417
GTEX-15CHQ-2526-SM-6EU24	COAD	3.2321265658734517	2.517053472288923	4.3499466141345895
GTEX-15CHR-1426-SM-7DUGV	COAD	3.874181970461828	0.3445800825988223	3.6529889603548367
GTEX-15DCE-2026-SM-7KUFE	COAD	3.8241165594086	0.8268224670996005	4.0088727601689556
GTEX-15DYW-2326-SM-6PAMU	COAD	2.8047905683269407	0.96562599797122	3.626235775723538
GTEX-15DZA-0926-SM-69LQ3	COAD	2.6235479823261794	0.04798151327740305	3.9361420370066695
GTEX-15ER7-2926-SM-7KUFK	COAD	3.696066905433711	0.543720230448736	3.823278955398644
GTEX-15G1A-1826-SM-7KUKO	COAD	2.342058905608515	0.13096487024618134	4.081890416293071
GTEX-15RIE-1826-SM-6M48P	COAD	4.349364623124481	0.9166745261293764	4.050563449076914
GTEX-15RIF-1326-SM-6LPKO	COAD	4.446037765547423	0.7684946342061897	3.6329659876032423
GTEX-15SB6-1226-SM-7KUMP	COAD	3.8345717362849294	0.7595736234912241	3.858715827519499
GTEX-15SHU-2526-SM-6M47D	COAD	3.288824981410836	0.9797922058923536	3.840495521046998
GTEX-15TU5-2726-SM-6M47I	COAD	2.796326699413599	0.24002145815148265	3.763671039777469
GTEX-15UF6-2626-SM-6M466	COAD	3.08431413910107	0.38809045258272373	4.347747199983623
GTEX-16AAH-1326-SM-7KFRG	COAD	5.0281700580246085	1.073857861707305	3.715300493744262
GTEX-16MT8-2726-SM-7IGLJ	COAD	2.978899562029029	0.40529172310160505	3.6050063732333446
GTEX-16NGA-1026-SM-7KFS3	COAD	3.8562074164369182	0.6288911998941633	4.255198261142504
GTEX-16NPV-2626-SM-6M484	COAD	2.9003242768679396	0.5609183627322077	4.076683326776195
GTEX-16XZZ-2626-SM-6M47S	COAD	3.3068345362934526	1.1708077125220395	3.990934981535177
GTEX-16Z82-2226-SM-6LPJ7	COAD	2.6054071515788446	0.16324387533332657	3.7300956980339017
GTEX-178AV-1326-SM-6LPJX	COAD	4.0526541508173555	0.7615856568184249	3.5547403345550865
GTEX-17EUY-1826-SM-7DUEZ	COAD	3.887057288889448	0.5267194283583331	3.6587039193937727
GTEX-17EVQ-1826-SM-7IGPH	COAD	3.057848113210032	0.5137058780786081	4.149008954624898
GTEX-17F96-2026-SM-79ON4	COAD	2.503148230629009	0.31329417381964897	4.131825272374642
GTEX-17F98-1026-SM-7IGO8	COAD	3.583951568238326	0.732713534202065	3.9946629286930615
GTEX-17F9E-1826-SM-7IGMC	COAD	3.1871262818061092	0.4447687425614232	3.8490754072543223
GTEX-17GQL-1526-SM-7LTAC	COAD	3.282690106007218	0.3648954744749896	3.442045410465287
GTEX-17HGU-2426-SM-7EWDP	COAD	3.787800289706643	0.36238998505829745	3.49778766354935
GTEX-17HHE-1826-SM-79OKE	COAD	4.4144922249172955	1.2401486836697908	3.762671297534066
GTEX-17JCI-2626-SM-7EWE6	COAD	2.7333648610104606	1.059766985192761	3.920294441772315
GTEX-17KNJ-1726-SM-7LG6A	COAD	3.7254616716822024	0.3955128808783586	3.745895620274751
GTEX-17MF6-2426-SM-7LTAM	COAD	3.512845585596326	0.6121982824776554	4.053587027405973
GTEX-18A66-2426-SM-7KFSQ	COAD	4.538291509530767	0.6994207132747746	4.2963315333445635
GTEX-18A7A-2226-SM-7LT8K	COAD	2.850499445994896	0.40727458312425224	3.912577943462948
GTEX-18A7B-2026-SM-72D71	COAD	2.944730252570128	0.45861792637941334	4.187543207013153
GTEX-18D9A-1126-SM-7KFRJ	COAD	4.590471422694699	0.9473216168384386	3.960067379866293
GTEX-18D9B-2526-SM-718BN	COAD	3.18324504007797	0.01803119470795493	3.790920185776002
GTEX-18D9U-1926-SM-7KFTM	COAD	4.169491786025625	0.6058429011867777	4.033728943262681
GTEX-18QFQ-1526-SM-72D57	COAD	2.759932005791967	0.1872227865472002	4.1512807569784895
GTEX-1A3MV-1126-SM-718BS	COAD	3.1637297997216463	0.6750408862045748	4.104877115177677
GTEX-1AMEY-1926-SM-73KVT	COAD	2.934634003496816	0.9726252763878416	3.771475176141845
GTEX-1AMFI-1726-SM-7189L	COAD	4.10458537800131	0.3931596350907444	3.574969111495907
GTEX-1AX8Y-1826-SM-731AU	COAD	2.9991361082592056	0.21668225917509332	4.05540926067836
GTEX-1AX8Z-2726-SM-73KUC	COAD	2.1160615360345285	0.06162572251485624	4.035872134296346
GTEX-1AX9I-2626-SM-73KU5	COAD	2.976733102506574	0.5863374146558098	4.134434480125734
GTEX-1AYCT-1826-SM-731EG	COAD	4.277417312117786	0.5159260623575075	4.048109750612602
GTEX-1B8KE-1926-SM-731EE	COAD	4.117637866978687	0.8850864324245994	3.8057837517912
GTEX-1B8KZ-1326-SM-7DUG6	COAD	4.281414740895628	0.7182375755539737	3.69170563360561
GTEX-1B932-2826-SM-73KUD	COAD	4.0231137683600195	0.4414381316379684	3.8158146590619864
GTEX-1B996-2626-SM-73KZ1	COAD	3.387943535811989	0.3618750273676797	3.9560252415327666
GTEX-1BAJH-2326-SM-7IGMO	COAD	2.7142939786202684	0.7613180522496787	3.834758265994087
GTEX-1C2JI-1626-SM-7EPHC	COAD	2.622395201554928	0.20764167983306123	3.605076316050715
GTEX-1C475-1626-SM-731FP	COAD	4.527533192443679	0.5581268239889707	3.848161949049589
GTEX-1C4CL-2126-SM-7IGQC	COAD	4.109512555874579	0.8168831526017776	3.932858656857986
GTEX-1C64O-2326-SM-73KU8	COAD	2.7610025834017127	0.4055634635394083	4.00908293620627
GTEX-1C6VQ-2726-SM-73KUL	COAD	2.9729539369176337	0.3276526966273435	3.9629488011497256
GTEX-1CAMS-2526-SM-7EPH7	COAD	3.1347782927933494	0.4612639680057627	3.693241995628707
GTEX-1CB4F-2026-SM-79OLU	COAD	2.7752373077832715	0.7440695369592221	4.1486776921402475
GTEX-NFK9-2026-SM-3LK5K	COAD	2.8167974375027987	0.1998851919915292	3.186454213123195
GTEX-O5YT-1426-SM-3MJHC	COAD	4.243888928797087	0.9425685321370594	4.321527783092892
GTEX-O5YW-1426-SM-3MJHF	COAD	4.260259823345903	0.7530415199811226	3.874289526993711
GTEX-OHPM-1426-SM-3TW8Y	COAD	4.080058133889575	0.5652330074941389	3.5073261878541295
GTEX-OIZH-1426-SM-3NB1O	COAD	4.454262692080334	0.5454900378148084	3.71589365202576
GTEX-OXRK-1726-SM-3NB16	COAD	4.453560848891723	0.5336307667264002	3.806937730521085
GTEX-OXRL-1426-SM-3NM9E	COAD	2.7640039356301185	0.3504146005769494	4.024477515975264
GTEX-P4PP-1426-SM-3NM9L	COAD	4.554428578016563	1.0756487940893502	3.8277721870528447
GTEX-P4QT-1426-SM-3NMCX	COAD	4.6012728551997375	1.1018933599437757	3.697679170264596
GTEX-P78B-1726-SM-3P5ZV	COAD	2.820215579379501	0.25808034487885456	3.8407278487664054
GTEX-PLZ5-1126-SM-3P613	COAD	4.488395906221739	1.1070698865879929	3.753977905927832
GTEX-PLZ6-0926-SM-3P5ZQ	COAD	4.226559143873205	0.5451936044179795	3.5447757532474804
GTEX-PWCY-1026-SM-48TD4	COAD	3.7344754669809026	0.5114945020687309	3.5594884269815825
GTEX-PWN1-1426-SM-48TDF	COAD	4.420804170400223	0.4570584130683869	3.5773798903477685
GTEX-PWOO-1326-SM-48TCJ	COAD	4.358134328697841	0.5291204325166861	3.9595264649154833
GTEX-PX3G-1426-SM-48U1J	COAD	3.6737227445673257	0.7025506439588147	3.6352157625675945
GTEX-Q2AH-1226-SM-48TZL	COAD	4.136458071993758	0.45658322350549074	3.7627686189692775
GTEX-Q2AI-0926-SM-48U1F	COAD	4.332174242783057	0.5380046821902433	3.784987002421668
GTEX-17KNJ-1526-SM-7LTA9	GI	2.4965546403773513	0.03805318656213736	4.250949524203927
GTEX-17MF6-2126-SM-7KFS7	GI	2.9617183366807156	0.05323871872676351	4.229561884810967
GTEX-17MFQ-0526-SM-7KFTX	GI	4.380779900951338	0.06171955126830102	4.326426974226376
GTEX-183FY-1526-SM-7IGOW	GI	4.059400635144405	0	4.069501119552636
GTEX-183WM-1726-SM-7KFT5	GI	3.2827066434016876	0.04681506306551883	4.289391335934271
GTEX-18465-1126-SM-7LG6E	GI	2.8368423984217137	0.10985482421858632	3.401704546064104
GTEX-18A66-1426-SM-7KFRT	GI	3.9892558311742383	0.12899302131202647	4.259687734286154
GTEX-18A66-2226-SM-7189E	GI	3.045216977237706	0.04316306889694217	3.799641279111548
GTEX-18A67-2426-SM-7LT95	GI	3.662437866250209	0.11850292707448408	4.102030562659982
GTEX-18A67-2626-SM-718AD	GI	3.3983485510014937	0.10468365439525595	4.060923424210128
GTEX-18A6Q-1226-SM-7KFS9	GI	4.0996415167238345	0	4.087760768257032
GTEX-18A7A-2326-SM-7KFRH	GI	3.982616993700213	0.09390086359686534	4.3451188757497565
GTEX-18A7A-2726-SM-7LG6U	GI	2.5379714372369166	0.1225389621818895	3.2542809024701107
GTEX-18D9A-0526-SM-7KFSW	GI	4.212204853096786	0	4.136393527398196
GTEX-18D9A-0626-SM-7KFTY	GI	3.1550951964328493	0.4365991616363189	3.947255195312735
GTEX-18D9B-2026-SM-7LT96	GI	4.599917493823278	0.06722399537482876	4.056768487770338
GTEX-18D9B-2226-SM-718BM	GI	3.3462716702448936	0.01810106066017368	4.039446805438336
GTEX-18D9U-2126-SM-7LG4Y	GI	3.491613472521811	0.09279829498192368	3.808319599019504
GTEX-18QFQ-1226-SM-718AE	GI	3.052784777943009	0.4597976786436877	3.5433585948157944
GTEX-1A32A-1826-SM-72D5G	GI	4.246208204340988	0.13055118877537464	4.0518403925185345
GTEX-1A3MV-1226-SM-718BW	GI	2.850984747496993	0.41022582782488354	3.953119129063969
GTEX-1A3MV-1326-SM-7LG6C	GI	3.701295983049618	0.06327646078182861	4.032356373279738
GTEX-1A3MX-1926-SM-72D7F	GI	2.4071833362245334	0.11451461315507318	4.0894511428622025
GTEX-1A8G6-1426-SM-731EZ	GI	2.1650414738314945	0.1648187955684837	2.9483650604243867
GTEX-1AMEY-0226-SM-7189Q	GI	3.634785816464349	0.15113110094747192	4.067745265919289
GTEX-1AMEY-1226-SM-731DU	GI	2.615953593687273	0.1758675837499175	3.5310310408342356
GTEX-1AMFI-0226-SM-731D5	GI	4.0779694102267	0.0894060266444176	4.097579083814645
GTEX-1AMFI-1226-SM-731CZ	GI	2.4609702014001464	0.05408062937007714	3.5923662273655217
GTEX-1AX8Y-1326-SM-72D4Y	GI	4.451376300089682	0.10967528206163496	4.047294576971189
GTEX-1AX9I-1426-SM-7DHM8	GI	4.280873918880432	0	3.863524291655416
GTEX-1AX9J-1826-SM-731FM	GI	4.3403308507432055	0.03322181179013498	4.224822037034633
GTEX-1AX9J-2626-SM-731EK	GI	3.2429906070380707	0.2643621456809026	4.085458709886384
GTEX-1AX9K-1126-SM-731DQ	GI	3.5273886211604992	0	4.403949356489736
GTEX-1AYCT-1326-SM-7MKHB	GI	2.821544869786538	0.34495248647348054	3.52899181062647
GTEX-1AYD5-0926-SM-793AF	GI	4.586289058371076	0.06764451088178275	4.121181325006262
GTEX-1B8KE-1326-SM-73KVI	GI	2.8958483622749633	0.26046736543927795	3.7963880305657174
GTEX-1B8KE-1826-SM-731FD	GI	4.082702090103973	0.03070587549448349	4.066585464077193
GTEX-1B8KZ-0726-SM-7938W	GI	4.0546321477433045	0.1356520928428916	4.164644393535011
GTEX-1B8KZ-1226-SM-793CP	GI	3.240817002010881	0.05018700800765643	3.59712336492228
GTEX-1B8L1-1526-SM-79OLK	GI	2.580190825682515	0.4394780205921874	3.985645382903597
GTEX-1B932-1826-SM-73KTU	GI	2.282754412856086	0.2839293349442401	3.88389605552552
GTEX-1B933-2026-SM-7EWFC	GI	3.2740160091566235	0.06914414619684181	3.663728648274538
GTEX-1B97I-0926-SM-731DZ	GI	3.972527967405608	0.30303119938475465	4.30012785063249
GTEX-1B97J-1826-SM-7IGPP	GI	2.90015136408254	0.14341941606985864	3.8319389021659886
GTEX-1B98T-1726-SM-731FB	GI	4.131112581240044	0.04301167843651344	3.2179703793098775
GTEX-1C2JI-1126-SM-731FH	GI	4.061332686154079	0.05628481061742722	4.425558711190079
GTEX-1C475-0926-SM-7MKFI	GI	3.8607777977236286	0.13590738403533034	4.318880446117594
GTEX-1C475-1026-SM-7MKFJ	GI	2.706637821112633	0.09971981876328732	3.773252560399379
GTEX-1C64O-1826-SM-7DHM4	GI	4.26342831829875	0.13319901754713218	3.8731577274594304
GTEX-1C64O-2226-SM-73KTV	GI	2.688388827138404	0.1101567862049692	4.1328819728476365
GTEX-1C6VQ-1826-SM-7EWEH	GI	3.005331042284901	0	4.380376468505933
GTEX-1CAMR-0726-SM-7EPIE	GI	2.978829146009972	0.09467535885690546	4.052240499353035
GTEX-1CB4E-1026-SM-793AB	GI	4.030773564472376	0.13912841171169957	3.917608585752024
GTEX-1CB4E-1326-SM-7DUGD	GI	2.557927205515617	0.1170281047563012	4.169793055544637
GTEX-1CB4F-1526-SM-7MKFM	GI	3.6008610686027755	0.16895854681927147	4.0484429459855935
GTEX-1CB4G-1326-SM-7MKFP	GI	4.242543100746421	0.10255134209809834	3.859818500984576
